ligand_id,source_file,casf_explicit_isomeric_smiles,casf_explicit_nonisomeric_smiles,casf_heavy_isomeric_smiles,casf_heavy_nonisomeric_smiles,chembl3d_group,chembl3d_mol_id,chembl3d_isomeric_smiles,conformer_count
1g4o_1g4o_conf0,1g4o_1g4o_conf0.mol2,[H]c1c([H])c([H])c(C([H])([H])N([H])C(=O)c2c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c2[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])N([H])C(=O)c2c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c2[H])c([H])c1[H],NS(=O)(=O)c1ccc(C(=O)NCc2ccccc2)cc1,NS(=O)(=O)c1ccc(C(=O)NCc2ccccc2)cc1,034,CHEMBL302715_0,NS(=O)(=O)c1ccc(C(=O)NCc2ccccc2)cc1,192
1g98_1g98_conf0,1g98_1g98_conf0.mol2,[H]O[C@@]([H])([C@]([H])(O[H])C(=O)[O-])[C@]([H])(O[H])C([H])([H])OP(=O)([O-])[O-],[H]OC([H])(C(=O)[O-])C([H])(O[H])C([H])(O[H])C([H])([H])OP(=O)([O-])[O-],O=C([O-])[C@@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-],O=C([O-])C(O)C(O)C(O)COP(=O)([O-])[O-],023,CHEMBL1161477_0,O=C([O-])[C@@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-],88
1gfy_1gfy_conf0,1gfy_1gfy_conf0.mol2,[H]N(C(=O)C(=O)[O-])c1sc2c(c1C(=O)[O-])C([H])([H])C([H])([H])SC2([H])[H],[H]N(C(=O)C(=O)[O-])c1sc2c(c1C(=O)[O-])C([H])([H])C([H])([H])SC2([H])[H],O=C([O-])C(=O)Nc1sc2c(c1C(=O)[O-])CCSC2,O=C([O-])C(=O)Nc1sc2c(c1C(=O)[O-])CCSC2,025,CHEMBL139423_0,O=C([O-])C(=O)Nc1sc2c(c1C(=O)[O-])CCSC2,8
1ghw_1ghw_conf0,1ghw_1ghw_conf0.mol2,[H]Oc1c([H])c([H])c([H])c([H])c1-c1nc2c([H])c(C(N([H])[H])=[N+]([H])[H])c([H])c([H])c2n1[H],[H]Oc1c([H])c([H])c([H])c([H])c1-c1nc2c([H])c(C(N([H])[H])=[N+]([H])[H])c([H])c([H])c2n1[H],NC(=[NH2+])c1ccc2[nH]c(-c3ccccc3O)nc2c1,NC(=[NH2+])c1ccc2[nH]c(-c3ccccc3O)nc2c1,032,CHEMBL433501_0,NC(=[NH2+])c1ccc2[nH]c(-c3ccccc3O)nc2c1,20
1gi1_1gi1_conf0,1gi1_1gi1_conf0.mol2,[H]Oc1c([H])c([H])c([H])c([H])c1-c1nc2c([H])c(C(N([H])[H])=[N+]([H])[H])c([H])c([H])c2n1[H],[H]Oc1c([H])c([H])c([H])c([H])c1-c1nc2c([H])c(C(N([H])[H])=[N+]([H])[H])c([H])c([H])c2n1[H],NC(=[NH2+])c1ccc2[nH]c(-c3ccccc3O)nc2c1,NC(=[NH2+])c1ccc2[nH]c(-c3ccccc3O)nc2c1,032,CHEMBL433501_0,NC(=[NH2+])c1ccc2[nH]c(-c3ccccc3O)nc2c1,20
1gj6_1gj6_conf0,1gj6_1gj6_conf0.mol2,[H]Oc1c(-c2c([H])c([H])c([H])c([H])c2[H])c([H])c([H])c([H])c1-c1c([H])c2c([H])c(C(N([H])[H])=[N+]([H])[H])c(Cl)c([H])c2n1[H],[H]Oc1c(-c2c([H])c([H])c([H])c([H])c2[H])c([H])c([H])c([H])c1-c1c([H])c2c([H])c(C(N([H])[H])=[N+]([H])[H])c(Cl)c([H])c2n1[H],NC(=[NH2+])c1cc2cc(-c3cccc(-c4ccccc4)c3O)[nH]c2cc1Cl,NC(=[NH2+])c1cc2cc(-c3cccc(-c4ccccc4)c3O)[nH]c2cc1Cl,043,CHEMBL339902_0,NC(=[NH2+])c1cc2cc(-c3cccc(-c4ccccc4)c3O)[nH]c2cc1Cl,32
1gx8_1gx8_conf0,1gx8_1gx8_conf0.mol2,[H]OC([H])([H])/C([H])=C(/C([H])=C([H])/C([H])=C(/C([H])=C(\[H])C1=C(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],[H]OC([H])([H])C([H])=C(C([H])=C([H])C([H])=C(C([H])=C([H])C1=C(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CCO,051,CHEMBL986_0,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1,180
1gyx_1gyx_conf0,1gyx_1gyx_conf0.mol2,[H]c1c([H])c([H])c(C(=O)[O-])c([H])c1[H],[H]c1c([H])c([H])c(C(=O)[O-])c([H])c1[H],O=C([O-])c1ccccc1,O=C([O-])c1ccccc1,014,CHEMBL541_0,O=C([O-])c1ccccc1,1
1h1s_1h1s_conf0,1h1s_1h1s_conf0.mol2,[H]c1c([H])c(S(=O)(=O)N([H])[H])c([H])c([H])c1N([H])c1nc(OC([H])([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c2nc([H])n([H])c2n1,[H]c1c([H])c(S(=O)(=O)N([H])[H])c([H])c([H])c1N([H])c1nc(OC([H])([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c2nc([H])n([H])c2n1,NS(=O)(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1,NS(=O)(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1,050,CHEMBL319467_0,NS(=O)(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1,200
1h2k_1h2k_conf0,1h2k_1h2k_conf0.mol2,[H]N(C(=O)C(=O)[O-])C([H])([H])C(=O)[O-],[H]N(C(=O)C(=O)[O-])C([H])([H])C(=O)[O-],O=C([O-])CNC(=O)C(=O)[O-],O=C([O-])CNC(=O)C(=O)[O-],013,CHEMBL90852_0,O=C([O-])CNC(=O)C(=O)[O-],1
1h4w_1h4w_conf0,1h4w_1h4w_conf0.mol2,[H]c1c([H])c([H])c(C(N([H])[H])=[N+]([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C(N([H])[H])=[N+]([H])[H])c([H])c1[H],NC(=[NH2+])c1ccccc1,NC(=[NH2+])c1ccccc1,018,CHEMBL20936_0,NC(=[NH2+])c1ccccc1,1
1i2s_1i2s_conf0,1i2s_1i2s_conf0.mol2,[H]OC(C(=O)[O-])(C([H])([H])C(=O)[O-])C([H])([H])C(=O)[O-],[H]OC(C(=O)[O-])(C([H])([H])C(=O)[O-])C([H])([H])C(=O)[O-],O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-],O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-],018,CHEMBL4303212_0,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-],23
1igb_1igb_conf0,1igb_1igb_conf0.mol2,[H]ON([H])C(=O)[C@@]([H])(C([H])([H])c1c([H])c([H])c(I)c([H])c1[H])[N+]([H])([H])[H],[H]ON([H])C(=O)C([H])(C([H])([H])c1c([H])c([H])c(I)c([H])c1[H])[N+]([H])([H])[H],[NH3+][C@H](Cc1ccc(I)cc1)C(=O)NO,[NH3+]C(Cc1ccc(I)cc1)C(=O)NO,026,CHEMBL219500_0,[NH3+][C@H](Cc1ccc(I)cc1)C(=O)NO,22
1iih_1iih_conf0,1iih_1iih_conf0.mol2,[H]O[C@@]([H])(C(=O)[O-])C([H])([H])OP(=O)([O-])[O-],[H]OC([H])(C(=O)[O-])C([H])([H])OP(=O)([O-])[O-],O=C([O-])[C@H](O)COP(=O)([O-])[O-],O=C([O-])C(O)COP(=O)([O-])[O-],015,CHEMBL87788_0,O=C([O-])[C@H](O)COP(=O)([O-])[O-],134
1j14_1j14_conf0,1j14_1j14_conf0.mol2,[H]c1c([H])c([H])c(C(N([H])[H])=[N+]([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C(N([H])[H])=[N+]([H])[H])c([H])c1[H],NC(=[NH2+])c1ccccc1,NC(=[NH2+])c1ccccc1,018,CHEMBL20936_0,NC(=[NH2+])c1ccccc1,1
1j16_1j16_conf0,1j16_1j16_conf0.mol2,[H]c1c([H])c([H])c(C(N([H])[H])=[N+]([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C(N([H])[H])=[N+]([H])[H])c([H])c1[H],NC(=[NH2+])c1ccccc1,NC(=[NH2+])c1ccccc1,018,CHEMBL20936_0,NC(=[NH2+])c1ccccc1,1
1j17_1j17_conf0,1j17_1j17_conf0.mol2,[H]c1nc([H])c([H])c(N2C([H])([H])C([H])([H])C([H])(C(=O)N3C([H])([H])C([H])([H])N(S(=O)(=O)c4c([H])c([H])c5c([H])c(Cl)c([H])c([H])c5c4[H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c1[H],[H]c1nc([H])c([H])c(N2C([H])([H])C([H])([H])C([H])(C(=O)N3C([H])([H])C([H])([H])N(S(=O)(=O)c4c([H])c([H])c5c([H])c(Cl)c([H])c([H])c5c4[H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c1[H],O=C(C1CCN(c2ccncc2)CC1)N1CCN(S(=O)(=O)c2ccc3cc(Cl)ccc3c2)CC1,O=C(C1CCN(c2ccncc2)CC1)N1CCN(S(=O)(=O)c2ccc3cc(Cl)ccc3c2)CC1,061,CHEMBL270527_1,O=C(C1CCN(c2ccncc2)CC1)N1CCN(S(=O)(=O)c2ccc3cc(Cl)ccc3c2)CC1,192
1jsv_1jsv_conf0,1jsv_1jsv_conf0.mol2,[H]c1nc(N([H])[H])c([H])c(N([H])c2c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c2[H])n1,[H]c1nc(N([H])[H])c([H])c(N([H])c2c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c2[H])n1,Nc1cc(Nc2ccc(S(N)(=O)=O)cc2)ncn1,Nc1cc(Nc2ccc(S(N)(=O)=O)cc2)ncn1,029,CHEMBL265964_0,Nc1cc(Nc2ccc(S(N)(=O)=O)cc2)ncn1,147
1kv1_1kv1_conf0,1kv1_1kv1_conf0.mol2,[H]c1c([H])c(N([H])C(=O)N([H])c2c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])nn2C([H])([H])[H])c([H])c([H])c1Cl,[H]c1c([H])c(N([H])C(=O)N([H])c2c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])nn2C([H])([H])[H])c([H])c([H])c1Cl,Cn1nc(C(C)(C)C)cc1NC(=O)Nc1ccc(Cl)cc1,Cn1nc(C(C)(C)C)cc1NC(=O)Nc1ccc(Cl)cc1,040,CHEMBL87277_0,Cn1nc(C(C)(C)C)cc1NC(=O)Nc1ccc(Cl)cc1,6
1lgw_1lgw_conf0,1lgw_1lgw_conf0.mol2,[H]c1c([H])c([H])c(N([H])[H])c(F)c1[H],[H]c1c([H])c([H])c(N([H])[H])c(F)c1[H],Nc1ccccc1F,Nc1ccccc1F,014,CHEMBL195328_0,Nc1ccccc1F,1
1lpk_1lpk_conf0,1lpk_1lpk_conf0.mol2,[H]c1c([H])c(C(N([H])[H])=[N+]([H])[H])c([H])c(C([H])([H])OC(=O)c2c([H])c3c([H])c([H])c([H])c([H])c3n2C([H])([H])c2c([H])c([H])c([H])c(C(N([H])[H])=[N+]([H])[H])c2[H])c1[H],[H]c1c([H])c(C(N([H])[H])=[N+]([H])[H])c([H])c(C([H])([H])OC(=O)c2c([H])c3c([H])c([H])c([H])c([H])c3n2C([H])([H])c2c([H])c([H])c([H])c(C(N([H])[H])=[N+]([H])[H])c2[H])c1[H],NC(=[NH2+])c1cccc(COC(=O)c2cc3ccccc3n2Cc2cccc(C(N)=[NH2+])c2)c1,NC(=[NH2+])c1cccc(COC(=O)c2cc3ccccc3n2Cc2cccc(C(N)=[NH2+])c2)c1,057,CHEMBL92836_0,NC(=[NH2+])c1cccc(COC(=O)c2cc3ccccc3n2Cc2cccc(C(N)=[NH2+])c2)c1,172
1lpz_1lpz_conf0,1lpz_1lpz_conf0.mol2,[H]c1c([H])c(C(N([H])[H])=[N+]([H])[H])c([H])c(C([H])([H])n2c(C(=O)N([H])C([H])([H])c3c([H])c(Cl)c([H])c(Cl)c3[H])c([H])c3c(C([H])([H])[H])c([H])c([H])c([H])c32)c1[H],[H]c1c([H])c(C(N([H])[H])=[N+]([H])[H])c([H])c(C([H])([H])n2c(C(=O)N([H])C([H])([H])c3c([H])c(Cl)c([H])c(Cl)c3[H])c([H])c3c(C([H])([H])[H])c([H])c([H])c([H])c32)c1[H],Cc1cccc2c1cc(C(=O)NCc1cc(Cl)cc(Cl)c1)n2Cc1cccc(C(N)=[NH2+])c1,Cc1cccc2c1cc(C(=O)NCc1cc(Cl)cc(Cl)c1)n2Cc1cccc(C(N)=[NH2+])c1,055,CHEMBL92776_0,Cc1cccc2c1cc(C(=O)NCc1cc(Cl)cc(Cl)c1)n2Cc1cccc(C(N)=[NH2+])c1,127
1lrh_1lrh_conf0,1lrh_1lrh_conf0.mol2,[H]c1c([H])c([H])c2c(C([H])([H])C(=O)[O-])c([H])c([H])c([H])c2c1[H],[H]c1c([H])c([H])c2c(C([H])([H])C(=O)[O-])c([H])c([H])c([H])c2c1[H],O=C([O-])Cc1cccc2ccccc12,O=C([O-])Cc1cccc2ccccc12,023,CHEMBL428495_0,O=C([O-])Cc1cccc2ccccc12,2
1m2p_1m2p_conf0,1m2p_1m2p_conf0.mol2,[H]Oc1c([H])c([H])c([H])c2c1C(=O)c1c(O[H])c([H])c([H])c([N+](=O)[O-])c1C2=O,[H]Oc1c([H])c([H])c([H])c2c1C(=O)c1c(O[H])c([H])c([H])c([N+](=O)[O-])c1C2=O,O=C1c2c(O)cccc2C(=O)c2c([N+](=O)[O-])ccc(O)c21,O=C1c2c(O)cccc2C(=O)c2c([N+](=O)[O-])ccc(O)c21,028,CHEMBL574060_1,O=C1c2c(O)cccc2C(=O)c2c([N+](=O)[O-])ccc(O)c21,2
1m2q_1m2q_conf0,1m2q_1m2q_conf0.mol2,[H]Oc1c([H])c([H])c([H])c2oc3c([N+](=O)[O-])c([H])c([H])c(O[H])c3c(=O)c12,[H]Oc1c([H])c([H])c([H])c2oc3c([N+](=O)[O-])c([H])c([H])c(O[H])c3c(=O)c12,O=c1c2c(O)cccc2oc2c([N+](=O)[O-])ccc(O)c12,O=c1c2c(O)cccc2oc2c([N+](=O)[O-])ccc(O)c12,027,CHEMBL270512_1,O=c1c2c(O)cccc2oc2c([N+](=O)[O-])ccc(O)c12,3
1m2r_1m2r_conf0,1m2r_1m2r_conf0.mol2,[H]Oc1c([H])c([H])c(O[H])c2c1C(=O)c1c(c(N([H])[H])c([H])c([H])c1N([H])[H])C2=O,[H]Oc1c([H])c([H])c(O[H])c2c1C(=O)c1c(c(N([H])[H])c([H])c([H])c1N([H])[H])C2=O,Nc1ccc(N)c2c1C(=O)c1c(O)ccc(O)c1C2=O,Nc1ccc(N)c2c1C(=O)c1c(O)ccc(O)c1C2=O,030,CHEMBL572879_1,Nc1ccc(N)c2c1C(=O)c1c(O)ccc(O)c1C2=O,1
1mu6_1mu6_conf0,1mu6_1mu6_conf0.mol2,[H]c1nc(C(F)(F)C([H])([H])N([H])c2nc([H])c(C([H])([H])[H])n(C([H])([H])C(=O)N([H])C([H])([H])c3nc([H])c([H])c([H])c3F)c2=O)c([H])c([H])c1[H],[H]c1nc(C(F)(F)C([H])([H])N([H])c2nc([H])c(C([H])([H])[H])n(C([H])([H])C(=O)N([H])C([H])([H])c3nc([H])c([H])c([H])c3F)c2=O)c([H])c([H])c1[H],Cc1cnc(NCC(F)(F)c2ccccn2)c(=O)n1CC(=O)NCc1ncccc1F,Cc1cnc(NCC(F)(F)c2ccccn2)c(=O)n1CC(=O)NCc1ncccc1F,050,CHEMBL141889_0,Cc1cnc(NCC(F)(F)c2ccccn2)c(=O)n1CC(=O)NCc1ncccc1F,200
1mu8_1mu8_conf0,1mu8_1mu8_conf0.mol2,[H]c1nc(C(F)(F)C([H])([H])N([H])c2nc([H])c(C([H])([H])[H])n(C([H])([H])C(=O)N([H])C([H])([H])c3nc([H])c([H])c(C([H])([H])[H])c3F)c2=O)c([H])c([H])c1[H],[H]c1nc(C(F)(F)C([H])([H])N([H])c2nc([H])c(C([H])([H])[H])n(C([H])([H])C(=O)N([H])C([H])([H])c3nc([H])c([H])c(C([H])([H])[H])c3F)c2=O)c([H])c([H])c1[H],Cc1ccnc(CNC(=O)Cn2c(C)cnc(NCC(F)(F)c3ccccn3)c2=O)c1F,Cc1ccnc(CNC(=O)Cn2c(C)cnc(NCC(F)(F)c3ccccn3)c2=O)c1F,053,CHEMBL143824_0,Cc1ccnc(CNC(=O)Cn2c(C)cnc(NCC(F)(F)c3ccccn3)c2=O)c1F,200
1n0s_1n0s_conf0,1n0s_1n0s_conf0.mol2,[H]Oc1c([H])c([H])c2c(-c3c([H])c([H])c([H])c([H])c3C(=O)[O-])c3c([H])c([H])c(=O)c([H])c-3oc2c1[H],[H]Oc1c([H])c([H])c2c(-c3c([H])c([H])c([H])c([H])c3C(=O)[O-])c3c([H])c([H])c(=O)c([H])c-3oc2c1[H],O=C([O-])c1ccccc1-c1c2ccc(=O)cc-2oc2cc(O)ccc12,O=C([O-])c1ccccc1-c1c2ccc(=O)cc-2oc2cc(O)ccc12,036,CHEMBL5195075_0,O=C([O-])c1ccccc1-c1c2ccc(=O)cc-2oc2cc(O)ccc12,2
1n46_1n46_conf0,1n46_1n46_conf0.mol2,[H]Oc1c([H])c([H])c(Oc2c(C([H])([H])[H])c([H])c(-n3nc([H])c(=O)n([H])c3=O)c([H])c2C([H])([H])[H])c([H])c1C([H])(C([H])([H])[H])C([H])([H])[H],[H]Oc1c([H])c([H])c(Oc2c(C([H])([H])[H])c([H])c(-n3nc([H])c(=O)n([H])c3=O)c([H])c2C([H])([H])[H])c([H])c1C([H])(C([H])([H])[H])C([H])([H])[H],Cc1cc(-n2ncc(=O)[nH]c2=O)cc(C)c1Oc1ccc(O)c(C(C)C)c1,Cc1cc(-n2ncc(=O)[nH]c2=O)cc(C)c1Oc1ccc(O)c(C(C)C)c1,048,CHEMBL125381_0,Cc1cc(-n2ncc(=O)[nH]c2=O)cc(C)c1Oc1ccc(O)c(C(C)C)c1,172
1n4h_1n4h_conf0,1n4h_1n4h_conf0.mol2,[H]\C(C1=C(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H])=C([H])/C(=C([H])/C([H])=C([H])/C(=C(\[H])C(=O)[O-])C([H])([H])[H])C([H])([H])[H],[H]C(=C([H])C(=C([H])C(=O)[O-])C([H])([H])[H])C([H])=C(C([H])=C([H])C1=C(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)[O-])C(C)(C)CCC1,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)[O-],049,CHEMBL38_0,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)[O-])C(C)(C)CCC1,66
1n5r_1n5r_conf0,1n5r_1n5r_conf0.mol2,[H]c1c([H])c([H])c(-c2c3c([H])c(N([H])[H])c([H])c([H])c3c3c([H])c([H])c(N([H])[H])c([H])c3[n+]2C([H])([H])C([H])([H])C([H])([H])[N+](C([H])([H])[H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(-c2c3c([H])c(N([H])[H])c([H])c([H])c3c3c([H])c([H])c(N([H])[H])c([H])c3[n+]2C([H])([H])C([H])([H])C([H])([H])[N+](C([H])([H])[H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c1[H],CC[N+](C)(CC)CCC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21,CC[N+](C)(CC)CCC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21,065,CHEMBL332935_0,CC[N+](C)(CC)CCC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21,20
1ndw_1ndw_conf0,1ndw_1ndw_conf0.mol2,[H]OC([H])([H])[C@]([H])(n1c([H])nc(C(=O)N([H])[H])c1[H])C([H])([H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H],[H]OC([H])([H])C([H])(n1c([H])nc(C(=O)N([H])[H])c1[H])C([H])([H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H],NC(=O)c1cn([C@@H](CO)CCc2ccccc2)cn1,NC(=O)c1cn(C(CO)CCc2ccccc2)cn1,036,CHEMBL13696_0,NC(=O)c1cn([C@@H](CO)CCc2ccccc2)cn1,200
1ndy_1ndy_conf0,1ndy_1ndy_conf0.mol2,[H]OC([H])([H])[C@]([H])(n1c([H])nc(C(=O)N([H])[H])c1[H])C([H])([H])C([H])([H])c1c([H])c([H])c([H])c2c([H])c([H])c([H])c([H])c12,[H]OC([H])([H])C([H])(n1c([H])nc(C(=O)N([H])[H])c1[H])C([H])([H])C([H])([H])c1c([H])c([H])c([H])c2c([H])c([H])c([H])c([H])c12,NC(=O)c1cn([C@@H](CO)CCc2cccc3ccccc23)cn1,NC(=O)c1cn(C(CO)CCc2cccc3ccccc23)cn1,042,CHEMBL327830_0,NC(=O)c1cn([C@@H](CO)CCc2cccc3ccccc23)cn1,200
1nfu_1nfu_conf0,1nfu_1nfu_conf0.mol2,[H]c1c([H])c(C(N([H])[H])=[N+]([H])[H])c([H])c(C([H])([H])N2C(=O)C([H])([H])N(S(=O)(=O)c3sc4c([H])c(Cl)c([H])c([H])c4c3[H])C([H])([H])C2([H])[H])c1[H],[H]c1c([H])c(C(N([H])[H])=[N+]([H])[H])c([H])c(C([H])([H])N2C(=O)C([H])([H])N(S(=O)(=O)c3sc4c([H])c(Cl)c([H])c([H])c4c3[H])C([H])([H])C2([H])[H])c1[H],NC(=[NH2+])c1cccc(CN2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC2=O)c1,NC(=[NH2+])c1cccc(CN2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC2=O)c1,050,CHEMBL351298_0,NC(=[NH2+])c1cccc(CN2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC2=O)c1,42
1nfx_1nfx_conf0,1nfx_1nfx_conf0.mol2,[H]OC([H])([H])C([H])([H])n1c(C([H])([H])N2C(=O)C([H])([H])N(S(=O)(=O)c3sc4c([H])c(Cl)c([H])c([H])c4c3[H])C([H])([H])C2([H])[H])c([H])c2c([H])nc([H])c([H])c21,[H]OC([H])([H])C([H])([H])n1c(C([H])([H])N2C(=O)C([H])([H])N(S(=O)(=O)c3sc4c([H])c(Cl)c([H])c([H])c4c3[H])C([H])([H])C2([H])[H])c([H])c2c([H])nc([H])c([H])c21,O=C1CN(S(=O)(=O)c2cc3ccc(Cl)cc3s2)CCN1Cc1cc2cnccc2n1CCO,O=C1CN(S(=O)(=O)c2cc3ccc(Cl)cc3s2)CCN1Cc1cc2cnccc2n1CCO,054,CHEMBL157813_0,O=C1CN(S(=O)(=O)c2cc3ccc(Cl)cc3s2)CCN1Cc1cc2cnccc2n1CCO,19
1nl9_1nl9_conf0,1nl9_1nl9_conf0.mol2,[H]c1c([H])c([H])c(N(C(=O)C(=O)[O-])c2c([H])c([H])c(C([H])([H])[C@@]([H])(C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])N([H])C(=O)C([H])([H])[H])c3c([H])c([H])c([H])c([H])c23)c(C(=O)[O-])c1[H],[H]c1c([H])c([H])c(N(C(=O)C(=O)[O-])c2c([H])c([H])c(C([H])([H])C([H])(C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])N([H])C(=O)C([H])([H])[H])c3c([H])c([H])c([H])c([H])c23)c(C(=O)[O-])c1[H],CCCCCNC(=O)[C@H](Cc1ccc(N(C(=O)C(=O)[O-])c2ccccc2C(=O)[O-])c2ccccc12)NC(C)=O,CCCCCNC(=O)C(Cc1ccc(N(C(=O)C(=O)[O-])c2ccccc2C(=O)[O-])c2ccccc12)NC(C)=O,068,CHEMBL303333_0,CCCCCNC(=O)[C@H](Cc1ccc(N(C(=O)C(=O)[O-])c2ccccc2C(=O)[O-])c2ccccc12)NC(C)=O,185
1no6_1no6_conf0,1no6_1no6_conf0.mol2,[H]c1c([H])c([H])c(N(C(=O)C(=O)[O-])c2c([H])c([H])c([H])c3c([H])c([H])c([H])c([H])c23)c(C(=O)[O-])c1[H],[H]c1c([H])c([H])c(N(C(=O)C(=O)[O-])c2c([H])c([H])c([H])c3c([H])c([H])c([H])c([H])c23)c(C(=O)[O-])c1[H],O=C([O-])C(=O)N(c1ccccc1C(=O)[O-])c1cccc2ccccc12,O=C([O-])C(=O)N(c1ccccc1C(=O)[O-])c1cccc2ccccc12,036,CHEMBL64934_0,O=C([O-])C(=O)N(c1ccccc1C(=O)[O-])c1cccc2ccccc12,27
1nq7_1nq7_conf0,1nq7_1nq7_conf0.mol2,[H]\C(C(=O)[O-])=C(/C([H])=C([H])/C([H])=C(/c1c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c1[H])C([H])([H])[H])C([H])([H])[H],[H]C(=C([H])C(=C([H])C(=O)[O-])C([H])([H])[H])C([H])=C(c1c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c1[H])C([H])([H])[H],CC(/C=C/C=C(\C)c1cc(C(C)(C)C)cc(C(C)(C)C)c1)=C\C(=O)[O-],CC(C=CC=C(C)c1cc(C(C)(C)C)cc(C(C)(C)C)c1)=CC(=O)[O-],056,CHEMBL89241_0,CC(/C=C/C=C(\C)c1cc(C(C)(C)C)cc(C(C)(C)C)c1)=C\C(=O)[O-],186
1o2h_1o2h_conf0,1o2h_1o2h_conf0.mol2,[H]Oc1c(OC2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c([H])c([H])c1-c1c([H])c2c([H])c(C(N([H])[H])=[N+]([H])[H])c([H])c([H])c2n1[H],[H]Oc1c(OC2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c([H])c([H])c1-c1c([H])c2c([H])c(C(N([H])[H])=[N+]([H])[H])c([H])c([H])c2n1[H],NC(=[NH2+])c1ccc2[nH]c(-c3cccc(OC4CCCC4)c3O)cc2c1,NC(=[NH2+])c1ccc2[nH]c(-c3cccc(OC4CCCC4)c3O)cc2c1,047,CHEMBL64579_0,NC(=[NH2+])c1ccc2[nH]c(-c3cccc(OC4CCCC4)c3O)cc2c1,199
